text,label
Metro Credit Union\nDate of Statement 2023-03\nAccount Holder Jordan Brown\nAccount XXXX-XXXX-XXXX-5399\nOpening Balance $870.83\n28/08 Amazon +$542.91\n12/06 Amazon -$704.24\n14/02 Payroll -$438.35\n14/08 Bank Fee +$989.72\n09/06 Utility Payment -$242.11\n04/06 Utility Payment +$988.53\nClosing Bal $1340.9,bank_statement
Union Savings\nStatement Date 2023-09\nName Robin Davis\nAcct No. XXXX-XXXX-XXXX-7002\nOpening Balance $846.82\n18/06 Bank Fee -$662.68\n24/05 Amazon -$204.71\n15/03 Online Transfer +$927.87\nEnd Balance $2260.06\nEND,bank_statement
Citadel Trust\nStatement Period 2023-03\nAccount Holder Chris Wilson\nAcct No. XXXX-XXXX-XXXX-1445\nOpening Bal $1160.36\n20/03 Check Deposit -$610.48\n14/05 Payroll +$465.54\n05/07 Online Transfer -$642.91\nEnd Bal $2183.28\nSupport 1-791-923-9419,bank_statement
Union Savings\nDate of Statement 2023-08\nCustomer Name Alex Miller\nAcct No. XXXX-XXXX-XXXX-9322\nOpening Balance $1227.3\n17/05 ATM Withdrawal -$286.14\n07/07 Direct Deposit -$489.95\n13/01 Wire Transfer +$381.84\nClosing Balance $2047.78,bank_statement
Union Savings\nStatement Date: 2023-01\nCustomer Name: Morgan Taylor\nAccount: XXXX-XXXX-XXXX-3715\nStart Balance: $1631.72\n15/07 Direct Deposit +$541.5\n10/03 Loan Repayment +$279.45\n18/02 POS Purchase +$510.82\n26/09 POS Purchase -$412.31\n10/06 Utility Payment +$991.68\n08/07 Wire Transfer -$338.92\nClosing Bal: $1179.56\nEND,bank_statement
Bank of Horizon\nDate of Statement: 2023-05\nCustomer Name: Taylor Williams\nAccount Number: XXXX-XXXX-XXXX-5468\nOpening Balance: $1858.05\n22/02 Utility Payment -$466.65\n04/03 Loan Repayment -$268.66\n08/06 POS Purchase -$532.24\n11/06 Payroll -$787.68\n20/02 Check Deposit +$239.09\n20/05 Payroll +$394.83\nClosing Balance: $1063.26\nSupport: 1-996-353-9292,bank_statement
First National Bank\nStatement Period 2023-09\nCustomer Name Taylor Johnson\nAccount XXXX-XXXX-XXXX-2652\nStart Balance $1643.04\n12/05 Check Deposit -$376.26\n24/02 Amazon -$992.91\n26/02 Loan Repayment -$220.19\n24/06 Bank Fee -$363.17\n01/08 Check Deposit -$561.89\n10/05 Check Deposit +$361.79\nClosing Balance $2839.11\nEnd of Statement,bank_statement
Bank 1 of Testing\nStatement Period: 2023-06\nCustomer Name: Robin Johnson\nAcct No.: XXXX-XXXX-XXXX-3350\nStart Balance: $1437.79\n03/06 Bank Fee -$428.62\n03/09 Grocery Store -$346.53\n13/02 Payroll +$299.73\n03/05 Wire Transfer -$324.05\n16/09 Direct Deposit +$567.55\nEnd Balance: $1908.67\n--- End ---,bank_statement
Bank of Horizon\nStatement Period 2023-01\nCustomer Name Jamie Williams\nAccount Number XXXX-XXXX-XXXX-8738\nOpening Balance $1085.28\n05/06 ATM Withdrawal -$224.89\n03/02 Wire Transfer +$620.82\n22/07 POS Purchase -$540.88\nClosing Balance $2766.31\nEnd of Statement,bank_statement
First National Bank\nStatement Period: 2023-03\nAccount Holder: Casey Smith\nAccount Number: XXXX-XXXX-XXXX-2743\nOpening Bal: $995.21\n15/01 Grocery Store +$631.42\n02/04 Utility Payment -$894.23\n18/07 Amazon +$301.7\nEnd Balance: $1329.98\nSupport: 1-749-336-5236\nEnd of Statement,bank_statement
First National Bank\nStatement Period 2023-01\nHolder Alex Taylor\nAccount XXXX-XXXX-XXXX-5865\nOpening Bal $1099.77\n26/04 Grocery Store -$800.12\n21/08 Loan Repayment -$346.47\n13/01 Payroll -$361.38\n22/05 Bank Fee -$436.0\n12/06 Utility Payment -$486.66\n23/07 Wire Transfer +$340.24\nEnd Balance $1541.45\nSupport 1-405-249-6834\n--- End ---,bank_statement
Metro Credit Union\nDate of Statement 2023-08\nHolder Casey Taylor\nAccount Number XXXX-XXXX-XXXX-7485\nOpening Balance $1645.69\n25/07 Wire Transfer +$750.82\n07/07 Utility Payment -$584.23\n03/09 Loan Repayment -$324.12\n06/05 Payroll -$409.44\n14/08 ATM Withdrawal +$173.91\n02/03 Direct Deposit -$527.13\nClosing Bal $2871.74,bank_statement
Citadel Trust\nStatement Period: 2023-01\nAccount Holder: Robin Brown\nAccount Number: XXXX-XXXX-XXXX-6232\nOpening Bal: $1982.2\n24/09 Check Deposit -$523.05\n10/06 ATM Withdrawal -$515.03\n26/01 POS Purchase +$672.86\n20/06 Direct Deposit +$944.49\n09/08 Utility Payment +$799.61\nClosing Balance: $2502.82\nEnd of Statement,bank_statement
Global Bank\nDate of Statement: 2023-07\nHolder: Chris Miller\nAcct No.: XXXX-XXXX-XXXX-7575\nStart Balance: $903.91\n22/07 Amazon +$87.33\n24/03 Utility Payment +$800.52\n18/08 Online Transfer -$391.78\n10/09 Payroll +$777.98\n19/02 POS Purchase -$584.41\nEnd Balance: $1776.71,bank_statement
Bank of Horizon\nStatement Date: 2023-05\nHolder: Drew Smith\nAcct No.: XXXX-XXXX-XXXX-6970\nOpening Balance: $1086.21\n25/06 Loan Repayment -$159.17\n14/07 Grocery Store +$738.71\n28/04 Grocery Store +$811.08\n15/03 Online Transfer +$999.74\n10/01 ATM Withdrawal +$899.19\n13/04 Wire Transfer -$573.09\nClosing Balance: $2327.77\nSupport: 1-571-337-5011\n*** End ***,bank_statement
Metro Credit Union\nDate of Statement: 2023-08\nHolder: Alex Taylor\nAcct No.: XXXX-XXXX-XXXX-4410\nOpening Bal: $689.89\n08/08 Utility Payment +$96.5\n12/09 Direct Deposit +$261.11\n09/09 Bank Fee +$21.71\nClosing Bal: $2189.85\n--- End ---,bank_statement
Global Bank\nDate of Statement: 2023-04\nHolder: Pat Brown\nAccount Number: XXXX-XXXX-XXXX-6702\nOpening Balance: $501.95\n08/09 Online Transfer +$564.99\n02/06 ATM Withdrawal +$728.61\n16/07 Direct Deposit +$507.47\nClosing Bal: $2584.44\nSupport: 1-835-973-9413,bank_statement
Citadel Trust\nStatement Date: 2023-06\nCustomer Name: Chris Jones\nAccount Number: XXXX-XXXX-XXXX-8647\nOpening Bal: $860.14\n12/06 Grocery Store +$574.83\n18/05 Utility Payment +$182.22\n28/07 POS Purchase -$799.97\n17/05 ATM Withdrawal +$919.07\n27/02 Check Deposit -$585.8\nClosing Bal: $1868.37\nSupport: 1-358-113-2012\n*** End ***,bank_statement
Metro Credit Union\nDate of Statement 2023-01\nAccount Holder Morgan Johnson\nAccount XXXX-XXXX-XXXX-9802\nOpening Balance $587.63\n27/08 Check Deposit +$795.05\n03/06 POS Purchase +$54.12\n22/05 Amazon +$798.57\nEnd Balance $1027.75\n--- End ---,bank_statement
First National Bank\nStatement Date: 2023-02\nCustomer Name: Drew Williams\nAccount: XXXX-XXXX-XXXX-2986\nOpening Bal: $1759.89\n02/01 Check Deposit -$87.87\n12/01 ATM Withdrawal +$248.33\n01/08 Direct Deposit +$159.73\n22/09 Bank Fee +$776.74\nClosing Bal: $2363.04\nSupport: 1-941-829-8919\n--- End ---,bank_statement
First National Bank\nDate of Statement: 2023-06\nAccount Holder: Robin Johnson\nAcct No.: XXXX-XXXX-XXXX-3943\nStart Bal: $1642.59\n11/01 Amazon -$92.69\n15/09 Loan Repayment +$348.1\n23/04 Wire Transfer +$127.04\n11/07 Check Deposit -$84.18\nClosing Bal: $1329.56\nEnd of Statement,bank_statement
Bank 1 of Testing\nStatement Date: 2023-09\nCustomer Name: Taylor Davis\nAccount: XXXX-XXXX-XXXX-4568\nOpening Bal: $1153.74\n10/04 Bank Fee +$914.25\n27/09 POS Purchase +$626.6\n04/01 Loan Repayment +$811.89\n14/03 Grocery Store +$131.09\n11/04 Direct Deposit +$653.51\n24/02 Direct Deposit -$809.5\nClosing Bal: $2371.66\nEND,bank_statement
Global Bank\nStatement Period: 2023-06\nName: Robin Smith\nAccount Number: XXXX-XXXX-XXXX-7016\nStart Balance: $1031.45\n13/06 Bank Fee +$27.63\n26/01 Online Transfer +$455.63\n18/06 Amazon -$575.32\nEnd Balance: $1137.25\n*** End ***,bank_statement
First National Bank\nStatement Period 2023-09\nName Alex Jones\nAccount XXXX-XXXX-XXXX-7900\nOpening Bal $1853.98\n16/08 Online Transfer +$432.72\n08/03 POS Purchase +$321.74\n11/07 POS Purchase -$567.19\nClosing Bal $2140.75\n--- End ---,bank_statement
Bank 1 of Testing\nStatement Date: 2023-05\nAccount Holder: Jordan Smith\nAccount: XXXX-XXXX-XXXX-2815\nStart Balance: $1009.09\n10/04 Direct Deposit +$518.14\n18/01 Check Deposit +$297.38\n28/05 Grocery Store -$171.7\n22/08 Grocery Store +$21.37\n22/07 Payroll -$743.84\n10/07 Direct Deposit -$610.37\nClosing Bal: $1621.16\nEND,bank_statement
Citadel Trust\nStatement Date 2023-07\nAccount Holder Alex Brown\nAcct No. XXXX-XXXX-XXXX-6545\nOpening Bal $1203.12\n17/07 Utility Payment +$906.93\n02/01 Loan Repayment -$619.06\n13/07 Utility Payment -$187.78\n16/04 Online Transfer +$32.88\n23/07 Loan Repayment -$766.0\n01/08 Utility Payment +$230.61\nClosing Bal $2670.99\nSupport 1-730-301-1677,bank_statement
Bank of Horizon\nStatement Period: 2023-01\nAccount Holder: Jordan Miller\nAcct No.: XXXX-XXXX-XXXX-1853\nOpening Balance: $1911.3\n28/04 Online Transfer +$695.6\n06/03 Check Deposit -$164.61\n20/08 Loan Repayment -$674.12\n01/06 ATM Withdrawal +$604.47\n05/03 Online Transfer +$740.64\n11/04 POS Purchase +$32.8\nClosing Balance: $1512.06\nSupport: 1-669-707-9613\n--- End ---,bank_statement
Bank 1 of Testing\nStatement Period: 2023-07\nHolder: Chris Moore\nAccount Number: XXXX-XXXX-XXXX-4779\nOpening Bal: $1913.34\n19/02 Direct Deposit -$200.35\n16/05 POS Purchase -$881.23\n16/02 Wire Transfer -$68.21\nEnd Balance: $2982.26\nEnd of Statement,bank_statement
First National Bank\nStatement Date: 2023-04\nHolder: Jordan Wilson\nAccount Number: XXXX-XXXX-XXXX-7551\nOpening Balance: $734.74\n07/05 Direct Deposit -$418.18\n24/03 Loan Repayment +$21.76\n08/07 Bank Fee +$344.7\n09/05 Payroll +$839.0\n16/03 POS Purchase -$119.47\n26/08 Wire Transfer +$857.91\nEnd Balance: $2228.64,bank_statement
First National Bank\nStatement Date: 2023-08\nName: Pat Johnson\nAccount: XXXX-XXXX-XXXX-8941\nOpening Bal: $1506.08\n11/02 Payroll +$906.3\n17/03 POS Purchase -$11.24\n25/03 Grocery Store -$713.2\nClosing Balance: $1018.08\n--- End ---,bank_statement
Metro Credit Union\nDate of Statement: 2023-02\nCustomer Name: Jamie Miller\nAccount Number: XXXX-XXXX-XXXX-8073\nOpening Balance: $1061.31\n21/08 Grocery Store +$554.25\n08/02 Loan Repayment -$505.21\n11/04 Direct Deposit +$908.24\n27/01 Direct Deposit -$650.01\n26/05 Payroll +$285.48\nClosing Balance: $2402.18,bank_statement
Bank of Horizon\nDate of Statement: 2023-07\nCustomer Name: Casey Moore\nAccount: XXXX-XXXX-XXXX-5962\nOpening Bal: $1506.17\n21/09 Online Transfer -$251.49\n18/01 Grocery Store +$25.6\n13/04 Online Transfer -$368.26\n26/03 ATM Withdrawal -$894.75\n24/05 Grocery Store -$639.52\nEnd Bal: $1447.7\nEND,bank_statement
Citadel Trust\nStatement Date 2023-09\nName Robin Davis\nAccount XXXX-XXXX-XXXX-7139\nOpening Balance $1905.15\n21/03 Grocery Store -$881.5\n06/01 ATM Withdrawal +$406.98\n07/09 ATM Withdrawal +$37.36\n05/08 Check Deposit +$964.04\n26/03 Direct Deposit +$415.43\n06/06 Amazon +$836.96\nClosing Balance $1294.13\n--- End ---,bank_statement
Global Bank\nStatement Date: 2023-02\nName: Drew Davis\nAcct No.: XXXX-XXXX-XXXX-6752\nStart Balance: $992.9\n04/01 ATM Withdrawal +$462.19\n27/06 Direct Deposit -$166.22\n19/01 Grocery Store -$850.04\nClosing Bal: $1076.56\nSupport: 1-214-874-3368\nEnd of Statement,bank_statement
Bank 1 of Testing\nStatement Period: 2023-06\nName: Taylor Brown\nAccount: XXXX-XXXX-XXXX-1714\nStart Balance: $1095.38\n05/06 Payroll +$660.74\n03/01 Loan Repayment +$864.54\n07/03 Bank Fee +$59.44\nClosing Balance: $1933.78\n--- End ---,bank_statement
First National Bank\nDate of Statement: 2023-08\nCustomer Name: Jordan Jones\nAcct No.: XXXX-XXXX-XXXX-2129\nStart Balance: $1688.29\n17/02 Grocery Store -$449.21\n07/09 Direct Deposit -$215.52\n23/02 Bank Fee -$895.71\nEnd Balance: $1881.79\nEND,bank_statement
Bank 1 of Testing\nStatement Period 2023-04\nAccount Holder Taylor Williams\nAccount XXXX-XXXX-XXXX-5105\nStart Balance $1654.87\n01/04 Online Transfer -$456.88\n08/05 Payroll +$117.39\n24/02 Check Deposit -$977.89\nEnd Balance $1866.0,bank_statement
First National Bank\nStatement Date: 2023-05\nHolder: Jordan Williams\nAcct No.: XXXX-XXXX-XXXX-7564\nOpening Balance: $1299.48\n26/08 ATM Withdrawal -$858.76\n22/01 Loan Repayment -$757.3\n19/01 Online Transfer -$669.06\n03/04 Wire Transfer +$214.91\n16/09 Check Deposit -$250.5\nClosing Bal: $2637.48,bank_statement
Global Bank\nDate of Statement: 2023-09\nName: Robin Johnson\nAcct No.: XXXX-XXXX-XXXX-1749\nOpening Balance: $803.83\n10/03 Amazon +$377.39\n06/05 Online Transfer -$498.38\n25/07 ATM Withdrawal -$278.12\n26/02 Grocery Store -$848.26\n03/03 Loan Repayment -$868.64\nClosing Balance: $2576.21\nEnd of Statement,bank_statement
Bank 1 of Testing\nDate of Statement 2023-05\nHolder Morgan Smith\nAccount XXXX-XXXX-XXXX-6292\nOpening Bal $1973.91\n14/08 Bank Fee -$751.52\n15/06 Direct Deposit -$417.68\n12/05 Direct Deposit +$345.78\n19/07 Loan Repayment +$74.97\n12/08 Loan Repayment -$317.95\nEnd Balance $2066.64\n--- End ---,bank_statement
Citadel Trust\nStatement Period 2023-04\nHolder Drew Jones\nAcct No. XXXX-XXXX-XXXX-4813\nOpening Bal $692.87\n18/04 Payroll -$657.39\n08/07 Online Transfer +$59.67\n08/01 Amazon -$583.4\n06/08 Online Transfer +$662.13\n08/03 Payroll -$232.05\nClosing Balance $1413.07\nSupport 1-845-912-7923,bank_statement
Metro Credit Union\nDate of Statement 2023-05\nAccount Holder Alex Brown\nAcct No. XXXX-XXXX-XXXX-2524\nOpening Bal $816.42\n16/03 POS Purchase +$29.37\n10/06 POS Purchase +$209.11\n17/09 Grocery Store +$784.82\n13/04 Online Transfer +$714.31\nClosing Bal $2235.02\nEND,bank_statement
Citadel Trust\nStatement Date 2023-05\nName Chris Miller\nAcct No. XXXX-XXXX-XXXX-8327\nStart Bal $1747.53\n06/03 Amazon +$724.37\n17/02 Grocery Store -$859.71\n03/02 Utility Payment +$552.1\n27/05 Direct Deposit +$868.08\n02/06 Amazon +$413.32\n15/06 Loan Repayment +$386.93\nEnd Bal $2773.62\n*** End ***,bank_statement
Union Savings\nStatement Period: 2023-05\nAccount Holder: Robin Wilson\nAccount Number: XXXX-XXXX-XXXX-6624\nStart Balance: $1827.06\n08/05 Grocery Store +$328.53\n12/05 Direct Deposit +$865.51\n10/08 Payroll +$189.35\n17/02 Grocery Store +$908.77\n26/04 Grocery Store -$564.61\n14/01 Amazon +$300.46\nClosing Balance: $2217.44\nEnd of Statement,bank_statement
First National Bank\nStatement Period: 2023-09\nAccount Holder: Pat Brown\nAccount: XXXX-XXXX-XXXX-6405\nOpening Bal: $1828.58\n14/04 Wire Transfer +$170.74\n10/02 ATM Withdrawal +$930.26\n19/09 Loan Repayment +$651.14\nEnd Balance: $2735.68,bank_statement
Citadel Trust\nDate of Statement: 2023-03\nName: Casey Miller\nAcct No.: XXXX-XXXX-XXXX-5113\nOpening Bal: $1174.46\n24/04 Amazon -$800.46\n15/04 Payroll -$370.66\n27/04 Online Transfer +$203.57\n14/08 Utility Payment -$143.61\nClosing Balance: $2739.53\nEnd of Statement,bank_statement
Bank 1 of Testing\nStatement Date 2023-01\nName Casey Smith\nAcct No. XXXX-XXXX-XXXX-5484\nOpening Bal $504.91\n02/07 Wire Transfer +$931.55\n18/07 ATM Withdrawal -$767.01\n18/03 Bank Fee +$888.95\n14/09 Bank Fee +$422.07\n13/03 Wire Transfer -$767.3\nClosing Bal $1073.62,bank_statement
Union Savings\nStatement Period: 2023-08\nHolder: Drew Johnson\nAccount: XXXX-XXXX-XXXX-2292\nOpening Balance: $539.3\n08/07 Grocery Store -$931.61\n10/07 ATM Withdrawal -$669.33\n27/04 POS Purchase -$430.62\n23/03 Check Deposit +$274.22\n06/06 POS Purchase +$414.75\nEnd Balance: $1999.87\nSupport: 1-624-747-3612,bank_statement
Bank 1 of Testing\nStatement Period: 2023-08\nName: Chris Smith\nAccount Number: XXXX-XXXX-XXXX-4748\nOpening Bal: $1472.26\n01/05 Amazon +$926.02\n16/08 Direct Deposit -$659.26\n06/09 Check Deposit -$221.84\nClosing Bal: $1918.78\nSupport: 1-273-366-8593,bank_statement
Global Bank\nStatement Date: 2023-04\nHolder: Alex Wilson\nAccount: XXXX-XXXX-XXXX-4115\nStart Balance: $904.19\n23/01 Check Deposit -$244.65\n10/05 Payroll -$651.59\n23/06 Bank Fee -$845.06\n19/02 Loan Repayment -$238.09\n22/05 Bank Fee -$508.21\nClosing Bal: $1190.91,bank_statement
Metro Credit Union\nStatement Date: 2023-09\nHolder: Morgan Moore\nAccount Number: XXXX-XXXX-XXXX-3813\nOpening Bal: $1724.35\n12/01 Check Deposit +$672.11\n06/07 Direct Deposit -$225.02\n24/09 POS Purchase -$42.24\n10/03 Grocery Store +$598.19\n27/09 Direct Deposit +$789.74\nClosing Bal: $2251.7\nSupport: 1-883-644-9548,bank_statement
Union Savings\nStatement Date: 2023-08\nAccount Holder: Pat Smith\nAccount Number: XXXX-XXXX-XXXX-4418\nOpening Balance: $1209.85\n23/07 Utility Payment +$34.75\n07/09 Bank Fee -$33.75\n20/07 POS Purchase +$573.52\n16/08 Online Transfer -$785.49\n28/07 Bank Fee -$890.8\n27/09 Grocery Store +$778.54\nClosing Balance: $1571.77\nEND,bank_statement
Global Bank\nStatement Period: 2023-06\nHolder: Jamie Moore\nAcct No.: XXXX-XXXX-XXXX-5468\nStart Balance: $1921.75\n06/02 Amazon +$693.19\n20/05 Amazon +$913.14\n05/07 POS Purchase -$37.79\n05/08 Online Transfer -$557.9\n14/03 Utility Payment +$842.51\n26/05 Payroll +$640.28\nClosing Balance: $1317.87,bank_statement
Metro Credit Union\nDate of Statement: 2023-08\nName: Jamie Wilson\nAcct No.: XXXX-XXXX-XXXX-9762\nOpening Bal: $1059.34\n20/02 Online Transfer +$43.48\n26/03 POS Purchase -$565.69\n02/06 Wire Transfer +$449.43\n15/03 Check Deposit -$600.14\n16/07 Direct Deposit -$713.7\nClosing Bal: $2144.76\nEnd of Statement,bank_statement
Global Bank\nStatement Date: 2023-02\nCustomer Name: Pat Jones\nAccount Number: XXXX-XXXX-XXXX-9533\nOpening Bal: $1807.78\n04/07 Loan Repayment +$601.8\n28/03 Wire Transfer +$510.76\n08/09 Online Transfer +$487.83\n23/01 Direct Deposit +$561.75\n22/07 Online Transfer +$238.12\n19/08 Check Deposit -$337.73\nClosing Balance: $1229.53,bank_statement
Bank 1 of Testing\nDate of Statement 2023-03\nAccount Holder Jamie Moore\nAcct No. XXXX-XXXX-XXXX-8339\nStart Balance $758.86\n10/01 Wire Transfer +$11.14\n01/03 Utility Payment -$714.21\n03/03 ATM Withdrawal +$869.49\nEnd Balance $1005.09,bank_statement
Union Savings\nStatement Date 2023-07\nAccount Holder Jamie Brown\nAcct No. XXXX-XXXX-XXXX-5472\nOpening Bal $1106.54\n23/09 POS Purchase -$305.97\n25/07 POS Purchase +$501.47\n11/05 Loan Repayment +$811.39\n10/03 POS Purchase +$446.54\nEnd Balance $2521.03\nEnd of Statement,bank_statement
Global Bank\nStatement Period: 2023-06\nAccount Holder: Jordan Smith\nAcct No.: XXXX-XXXX-XXXX-7073\nOpening Bal: $641.45\n01/05 ATM Withdrawal +$382.71\n17/05 Wire Transfer -$312.18\n24/09 Direct Deposit +$478.48\n20/09 Check Deposit -$385.19\n05/08 Utility Payment +$23.19\n15/03 Online Transfer +$188.95\nClosing Bal: $1994.09,bank_statement
Bank 1 of Testing\nDate of Statement: 2023-09\nCustomer Name: Morgan Davis\nAccount: XXXX-XXXX-XXXX-6659\nOpening Bal: $859.11\n02/09 Payroll +$280.68\n15/01 Payroll -$456.8\n25/07 Check Deposit -$522.94\n11/05 Grocery Store -$896.48\n02/03 ATM Withdrawal +$565.9\n11/05 Grocery Store -$156.44\nEnd Balance: $2085.33\nSupport: 1-431-769-4034,bank_statement
Global Bank\nDate of Statement: 2023-07\nHolder: Robin Williams\nAccount Number: XXXX-XXXX-XXXX-2064\nOpening Bal: $865.95\n21/07 ATM Withdrawal +$91.21\n11/01 POS Purchase -$262.4\n19/04 POS Purchase +$795.6\nClosing Bal: $2019.54,bank_statement
Bank of Horizon\nStatement Period 2023-03\nAccount Holder Morgan Smith\nAcct No. XXXX-XXXX-XXXX-9478\nOpening Bal $1260.58\n27/05 POS Purchase +$706.96\n14/02 Wire Transfer +$980.47\n24/01 Online Transfer -$877.89\nClosing Balance $1231.74\n*** End ***,bank_statement
Union Savings\nStatement Date: 2023-02\nHolder: Casey Davis\nAccount Number: XXXX-XXXX-XXXX-1642\nOpening Bal: $1894.12\n18/07 Direct Deposit -$204.11\n18/06 Wire Transfer -$489.85\n21/03 Payroll +$467.35\n28/09 Direct Deposit +$447.77\nEnd Bal: $2936.48\nEnd of Statement,bank_statement
Metro Credit Union\nDate of Statement: 2023-05\nAccount Holder: Jamie Jones\nAccount: XXXX-XXXX-XXXX-4871\nOpening Balance: $1544.08\n06/05 Check Deposit -$409.94\n08/05 Online Transfer +$434.47\n25/01 Online Transfer -$598.51\n01/05 POS Purchase -$887.01\nEnd Balance: $2302.89\nSupport: 1-750-711-3052\nEND,bank_statement
Global Bank\nStatement Date: 2023-06\nHolder: Taylor Jones\nAccount: XXXX-XXXX-XXXX-2120\nOpening Bal: $1784.36\n14/08 Check Deposit +$775.47\n14/01 Utility Payment +$542.01\n13/01 Amazon -$961.75\n14/03 ATM Withdrawal -$477.78\nClosing Balance: $1632.3\n--- End ---,bank_statement
First National Bank\nStatement Period: 2023-03\nHolder: Taylor Davis\nAccount Number: XXXX-XXXX-XXXX-4617\nOpening Balance: $1162.89\n01/03 Amazon +$829.37\n25/03 Online Transfer +$227.06\n26/01 Loan Repayment -$304.37\n21/02 Bank Fee +$318.94\nEnd Balance: $2284.55\nSupport: 1-788-994-8381,bank_statement
Bank of Horizon\nStatement Date: 2023-05\nCustomer Name: Drew Moore\nAccount Number: XXXX-XXXX-XXXX-9514\nOpening Bal: $1456.04\n02/02 Direct Deposit +$402.27\n20/07 Grocery Store -$984.45\n06/01 ATM Withdrawal +$950.09\n16/09 Check Deposit +$907.88\n04/04 Amazon -$193.35\n18/07 Wire Transfer -$66.85\nClosing Bal: $2323.19\n--- End ---,bank_statement
First National Bank\nStatement Date: 2023-09\nCustomer Name: Jordan Moore\nAccount: XXXX-XXXX-XXXX-1353\nOpening Balance: $1529.98\n09/08 Wire Transfer +$328.85\n21/05 Payroll +$53.42\n12/09 Payroll +$485.62\n10/01 Payroll +$493.47\n22/07 Utility Payment +$58.5\nEnd Balance: $2828.15\n*** End ***,bank_statement
Bank 1 of Testing\nStatement Period: 2023-04\nAccount Holder: Taylor Davis\nAccount Number: XXXX-XXXX-XXXX-3401\nOpening Bal: $914.78\n09/01 Loan Repayment +$403.65\n18/01 Wire Transfer +$485.61\n15/01 Utility Payment +$654.05\nEnd Balance: $1423.57,bank_statement
First National Bank\nStatement Period: 2023-03\nCustomer Name: Jamie Moore\nAcct No.: XXXX-XXXX-XXXX-4351\nOpening Balance: $1521.38\n13/09 Payroll -$159.86\n09/01 Payroll +$856.0\n10/02 Check Deposit -$474.28\n12/05 Payroll +$885.48\n10/07 Utility Payment +$939.61\nEnd Balance: $2871.39,bank_statement
First National Bank\nStatement Period: 2023-04\nName: Drew Johnson\nAcct No.: XXXX-XXXX-XXXX-3117\nStart Balance: $865.64\n23/03 Bank Fee -$627.21\n15/08 ATM Withdrawal -$145.09\n14/09 ATM Withdrawal -$175.69\n02/04 Direct Deposit +$939.83\n05/09 Utility Payment +$167.07\nClosing Bal: $1519.54,bank_statement
Bank 1 of Testing\nDate of Statement: 2023-02\nHolder: Jordan Johnson\nAcct No.: XXXX-XXXX-XXXX-7037\nOpening Balance: $531.52\n02/01 ATM Withdrawal +$201.01\n11/03 Direct Deposit +$399.04\n04/05 POS Purchase -$71.07\n07/05 Wire Transfer +$800.22\n21/07 Online Transfer +$809.21\nClosing Bal: $2117.33,bank_statement
Bank of Horizon\nStatement Date: 2023-08\nName: Robin Davis\nAcct No.: XXXX-XXXX-XXXX-9950\nOpening Bal: $1668.83\n13/04 Online Transfer +$319.13\n24/05 Utility Payment -$818.09\n21/05 Utility Payment -$176.97\nClosing Balance: $1759.36\nSupport: 1-964-618-2534\n*** End ***,bank_statement
Citadel Trust\nStatement Date: 2023-02\nAccount Holder: Morgan Davis\nAccount: XXXX-XXXX-XXXX-3290\nOpening Bal: $926.16\n26/09 ATM Withdrawal -$121.08\n10/01 ATM Withdrawal +$225.39\n18/09 Check Deposit +$826.08\nClosing Balance: $2695.79\nSupport: 1-862-566-3422\n*** End ***,bank_statement
Global Bank\nStatement Date: 2023-09\nName: Casey Brown\nAccount Number: XXXX-XXXX-XXXX-5168\nStart Balance: $1892.11\n18/01 Grocery Store -$449.49\n04/07 Utility Payment +$124.68\n24/08 ATM Withdrawal -$253.73\nClosing Balance: $2103.07\nSupport: 1-660-977-2463\n*** End ***,bank_statement
Global Bank\nStatement Period: 2023-02\nName: Taylor Miller\nAccount Number: XXXX-XXXX-XXXX-7216\nStart Balance: $1319.61\n22/07 POS Purchase +$76.33\n19/02 Check Deposit -$745.76\n20/08 Payroll +$328.34\n02/05 POS Purchase -$521.86\nClosing Bal: $2188.1,bank_statement
Metro Credit Union\nDate of Statement 2023-03\nHolder Drew Brown\nAcct No. XXXX-XXXX-XXXX-6651\nOpening Bal $1606.9\n27/08 Grocery Store -$899.71\n12/03 Wire Transfer +$264.01\n03/09 Bank Fee +$943.46\n01/07 Amazon -$665.53\n01/01 Grocery Store +$12.11\nClosing Bal $1990.58\nSupport 1-895-117-5323\nEND,bank_statement
First National Bank\nDate of Statement 2023-02\nName Morgan Moore\nAcct No. XXXX-XXXX-XXXX-7724\nStart Bal $1070.88\n08/06 Bank Fee -$63.05\n19/05 Grocery Store +$714.84\n04/02 ATM Withdrawal +$560.8\n16/06 Payroll +$638.6\n16/02 Utility Payment -$691.2\n09/03 Loan Repayment -$133.34\nClosing Bal $2835.09,bank_statement
Citadel Trust\nDate of Statement 2023-07\nHolder Morgan Brown\nAccount Number XXXX-XXXX-XXXX-6399\nStart Bal $1186.19\n20/01 Check Deposit -$469.52\n06/03 Wire Transfer -$921.57\n06/04 Direct Deposit +$626.27\n11/06 Amazon -$43.79\n03/01 Bank Fee +$340.54\n20/03 Loan Repayment -$907.2\nClosing Bal $2198.85,bank_statement
